"Velocity:0","Velocity:1","Velocity:2","Velocity Magnitude","Pressure","Points:0","Points:1","Points:2"
0.5287,0.003111,0,0.5287,0.05765,6.123,2.79,0
0.5289,0.003197,0,0.5289,0.05794,6.136,2.79,0
0.5089,0.001844,0,0.5089,0.05311,5.932,2.797,0
0.5091,0.001919,0,0.5091,0.05344,5.945,2.797,0
0.5094,0.002085,0,0.5094,0.05415,5.974,2.797,0
0.5098,0.002314,0,0.5099,0.0551,6.013,2.797,0
0.5105,0.002569,0,0.5105,0.0561,6.055,2.797,0
0.5111,0.002805,0,0.5111,0.05699,6.095,2.797,0
0.5116,0.002981,0,0.5116,0.05763,6.123,2.797,0
0.5119,0.003062,0,0.5119,0.05791,6.136,2.797,0
0.5011,0.001813,0,0.5011,0.05309,5.932,2.8,0
0.5012,0.001887,0,0.5012,0.05342,5.945,2.8,0
0.5015,0.002048,0,0.5015,0.05414,5.974,2.8,0
0.502,0.002271,0,0.502,0.05509,6.013,2.8,0
0.5026,0.002519,0,0.5026,0.05609,6.055,2.8,0
0.5033,0.00275,0,0.5033,0.05698,6.095,2.8,0
0.5038,0.00292,0,0.5038,0.05761,6.123,2.8,0
0.504,0.002999,0,0.504,0.0579,6.136,2.8,0
0.6252,0.003919,0,0.6252,0.05813,6.136,2.75,0
0.6254,0.004034,0,0.6254,0.05841,6.149,2.75,0
0.6259,0.004286,0,0.6259,0.05901,6.178,2.75,0
0.6267,0.004635,0,0.6267,0.05981,6.217,2.75,0
0.6277,0.005023,0,0.6277,0.06064,6.26,2.75,0
0.6287,0.005382,0,0.6287,0.06137,6.299,2.75,0
0.6295,0.005648,0,0.6295,0.06187,6.328,2.75,0
0.6298,0.00577,0,0.6299,0.0621,6.341,2.75,0
0.6175,0.003864,0,0.6175,0.05811,6.136,2.753,0
0.6177,0.003977,0,0.6177,0.05839,6.149,2.753,0
0.6182,0.004224,0,0.6182,0.05899,6.178,2.753,0
0.619,0.004566,0,0.619,0.05979,6.217,2.753,0
0.62,0.004945,0,0.62,0.06062,6.26,2.753,0
0.621,0.005297,0,0.621,0.06135,6.299,2.753,0
0.6218,0.005557,0,0.6218,0.06185,6.328,2.753,0
0.6222,0.005677,0,0.6222,0.06208,6.341,2.753,0
0.6006,0.003743,0,0.6006,0.05807,6.136,2.76,0
0.6008,0.00385,0,0.6009,0.05835,6.149,2.76,0
0.6014,0.004086,0,0.6014,0.05895,6.178,2.76,0
0.6022,0.004412,0,0.6022,0.05975,6.217,2.76,0
0.6032,0.004774,0,0.6032,0.06058,6.26,2.76,0
0.6042,0.00511,0,0.6042,0.06131,6.299,2.76,0
0.605,0.005358,0,0.605,0.06181,6.328,2.76,0
0.6054,0.005473,0,0.6054,0.06204,6.341,2.76,0
0.5775,0.003572,0,0.5775,0.05802,6.136,2.77,0
0.5778,0.003672,0,0.5778,0.0583,6.149,2.77,0
0.5783,0.003893,0,0.5783,0.05891,6.178,2.77,0
0.5792,0.004198,0,0.5792,0.0597,6.217,2.77,0
0.5802,0.004536,0,0.5802,0.06053,6.26,2.77,0
0.5812,0.00485,0,0.5812,0.06126,6.299,2.77,0
0.582,0.005083,0,0.5821,0.06176,6.328,2.77,0
0.5824,0.00519,0,0.5824,0.06199,6.341,2.77,0
0.5522,0.003379,0,0.5522,0.05797,6.136,2.78,0
0.5524,0.003471,0,0.5524,0.05826,6.149,2.78,0
0.553,0.003676,0,0.553,0.05886,6.178,2.78,0
0.5539,0.003958,0,0.5539,0.05965,6.217,2.78,0
0.5549,0.004271,0,0.5549,0.06048,6.26,2.78,0
0.5559,0.004562,0,0.556,0.06121,6.299,2.78,0
0.5568,0.004777,0,0.5568,0.06172,6.328,2.78,0
0.5572,0.004877,0,0.5572,0.06194,6.341,2.78,0
0.5289,0.003197,0,0.5289,0.05794,6.136,2.79,0
0.5292,0.003283,0,0.5292,0.05822,6.149,2.79,0
0.5298,0.003473,0,0.5298,0.05882,6.178,2.79,0
0.5307,0.003735,0,0.5307,0.05961,6.217,2.79,0
0.5317,0.004026,0,0.5317,0.06044,6.26,2.79,0
0.5328,0.004296,0,0.5328,0.06117,6.299,2.79,0
0.5336,0.004496,0,0.5336,0.06168,6.328,2.79,0
0.534,0.004588,0,0.534,0.0619,6.341,2.79,0
0.5119,0.003062,0,0.5119,0.05791,6.136,2.797,0
0.5121,0.003143,0,0.5121,0.05819,6.149,2.797,0
0.5127,0.003322,0,0.5127,0.05879,6.178,2.797,0
0.5136,0.00357,0,0.5136,0.05959,6.217,2.797,0
0.5147,0.003845,0,0.5147,0.06042,6.26,2.797,0
0.5157,0.004099,0,0.5158,0.06114,6.299,2.797,0
0.5166,0.004288,0,0.5166,0.06165,6.328,2.797,0
0.517,0.004375,0,0.517,0.06188,6.341,2.797,0
0.504,0.002999,0,0.504,0.0579,6.136,2.8,0
0.5043,0.003078,0,0.5043,0.05818,6.149,2.8,0
0.5049,0.003253,0,0.5049,0.05878,6.178,2.8,0
0.5058,0.003493,0,0.5058,0.05958,6.217,2.8,0
0.5069,0.003761,0,0.5069,0.06041,6.26,2.8,0
0.5079,0.004009,0,0.5079,0.06113,6.299,2.8,0
0.5087,0.004193,0,0.5088,0.06164,6.328,2.8,0
0.5091,0.004278,0,0.5092,0.06187,6.341,2.8,0
0.6298,0.00577,0,0.6299,0.0621,6.341,2.75,0
0.6302,0.005894,0,0.6302,0.06232,6.354,2.75,0
0.6311,0.006165,0,0.6311,0.0628,6.383,2.75,0
0.6324,0.006539,0,0.6324,0.06341,6.422,2.75,0
0.6339,0.006954,0,0.6339,0.06403,6.465,2.75,0
0.6354,0.007338,0,0.6354,0.06456,6.504,2.75,0
0.6365,0.007622,0,0.6365,0.06493,6.532,2.75,0
0.637,0.007752,0,0.6371,0.06508,6.545,2.75,0
0.6222,0.005677,0,0.6222,0.06208,6.341,2.753,0
0.6226,0.005798,0,0.6226,0.0623,6.354,2.753,0
0.6234,0.006064,0,0.6235,0.06278,6.383,2.753,0
0.6247,0.00643,0,0.6247,0.06339,6.422,2.753,0
0.6262,0.006836,0,0.6263,0.06401,6.465,2.753,0
0.6277,0.007212,0,0.6277,0.06454,6.504,2.753,0
0.6289,0.007491,0,0.6289,0.06491,6.532,2.753,0
0.6294,0.007619,0,0.6294,0.06506,6.545,2.753,0
0.6054,0.005473,0,0.6054,0.06204,6.341,2.76,0
0.6058,0.005588,0,0.6058,0.06226,6.354,2.76,0
0.6067,0.005841,0,0.6067,0.06274,6.383,2.76,0
0.608,0.006191,0,0.608,0.06335,6.422,2.76,0
0.6095,0.006579,0,0.6095,0.06397,6.465,2.76,0
0.611,0.006938,0,0.611,0.0645,6.504,2.76,0
0.6121,0.007203,0,0.6122,0.06486,6.532,2.76,0
0.6127,0.007326,0,0.6127,0.06502,6.545,2.76,0
0.5824,0.00519,0,0.5824,0.06199,6.341,2.77,0
0.5828,0.005298,0,0.5828,0.06221,6.354,2.77,0
0.5837,0.005535,0,0.5837,0.06268,6.383,2.77,0
0.585,0.005862,0,0.585,0.0633,6.422,2.77,0
0.5865,0.006225,0,0.5866,0.06392,6.465,2.77,0
0.588,0.006561,0,0.5881,0.06445,6.504,2.77,0
0.5892,0.006809,0,0.5892,0.06481,6.532,2.77,0
0.5897,0.006924,0,0.5898,0.06497,6.545,2.77,0
0.5572,0.004877,0,0.5572,0.06194,6.341,2.78,0
0.5576,0.004977,0,0.5576,0.06216,6.354,2.78,0
0.5585,0.005196,0,0.5585,0.06264,6.383,2.78,0
0.5598,0.005499,0,0.5598,0.06325,6.422,2.78,0
0.5613,0.005835,0,0.5613,0.06387,6.465,2.78,0
0.5628,0.006146,0,0.5629,0.0644,6.504,2.78,0
0.564,0.006376,0,0.564,0.06477,6.532,2.78,0
0.5645,0.006482,0,0.5646,0.06492,6.545,2.78,0
0.534,0.004588,0,0.534,0.0619,6.341,2.79,0
0.5344,0.004681,0,0.5344,0.06213,6.354,2.79,0
0.5353,0.004884,0,0.5353,0.0626,6.383,2.79,0
0.5366,0.005166,0,0.5366,0.06321,6.422,2.79,0
0.5382,0.005478,0,0.5382,0.06383,6.465,2.79,0
0.5397,0.005767,0,0.5397,0.06437,6.504,2.79,0
0.5408,0.00598,0,0.5409,0.06473,6.532,2.79,0
0.5414,0.006079,0,0.5414,0.06489,6.545,2.79,0
0.517,0.004375,0,0.517,0.06188,6.341,2.797,0
0.5174,0.004463,0,0.5174,0.0621,6.354,2.797,0
0.5183,0.004655,0,0.5183,0.06257,6.383,2.797,0
0.5196,0.004921,0,0.5196,0.06318,6.422,2.797,0
0.5211,0.005216,0,0.5212,0.06381,6.465,2.797,0
0.5226,0.005489,0,0.5227,0.06434,6.504,2.797,0
0.5238,0.005691,0,0.5238,0.0647,6.532,2.797,0
0.5244,0.005784,0,0.5244,0.06486,6.545,2.797,0
0.5091,0.004278,0,0.5092,0.06187,6.341,2.8,0
0.5095,0.004363,0,0.5096,0.06209,6.354,2.8,0
0.5105,0.00455,0,0.5105,0.06256,6.383,2.8,0
0.5118,0.004809,0,0.5118,0.06317,6.422,2.8,0
0.5133,0.005096,0,0.5134,0.0638,6.465,2.8,0
0.5148,0.005362,0,0.5149,0.06433,6.504,2.8,0
0.516,0.005558,0,0.516,0.06469,6.532,2.8,0
0.5165,0.005649,0,0.5166,0.06485,6.545,2.8,0
0.637,0.007752,0,0.6371,0.06508,6.545,2.75,0
0.6376,0.007884,0,0.6376,0.06524,6.559,2.75,0
0.6388,0.008172,0,0.6389,0.06556,6.587,2.75,0
0.6406,0.008569,0,0.6407,0.06595,6.626,2.75,0
0.6427,0.009009,0,0.6427,0.06634,6.669,2.75,0
0.6447,0.009414,0,0.6447,0.06664,6.708,2.75,0
0.6462,0.009713,0,0.6463,0.06683,6.737,2.75,0
0.6469,0.00985,0,0.647,0.06691,6.75,2.75,0
0.6294,0.007619,0,0.6294,0.06506,6.545,2.753,0
0.6299,0.007747,0,0.63,0.06522,6.559,2.753,0
0.6312,0.00803,0,0.6312,0.06554,6.587,2.753,0
0.633,0.008419,0,0.633,0.06593,6.626,2.753,0
0.635,0.008849,0,0.6351,0.06632,6.669,2.753,0
0.637,0.009246,0,0.6371,0.06662,6.708,2.753,0
0.6386,0.009539,0,0.6386,0.06681,6.737,2.753,0
0.6393,0.009673,0,0.6394,0.06689,6.75,2.753,0
0.6127,0.007326,0,0.6127,0.06502,6.545,2.76,0
0.6132,0.007448,0,0.6133,0.06518,6.559,2.76,0
0.6145,0.007718,0,0.6145,0.0655,6.587,2.76,0
0.6163,0.008089,0,0.6163,0.06589,6.626,2.76,0
0.6183,0.0085,0,0.6184,0.06628,6.669,2.76,0
0.6203,0.008879,0,0.6204,0.06658,6.708,2.76,0
0.6219,0.009158,0,0.6219,0.06677,6.737,2.76,0
0.6226,0.009287,0,0.6226,0.06685,6.75,2.76,0
0.5897,0.006924,0,0.5898,0.06497,6.545,2.77,0
0.5903,0.007038,0,0.5903,0.06513,6.559,2.77,0
0.5916,0.007291,0,0.5916,0.06545,6.587,2.77,0
0.5934,0.007638,0,0.5934,0.06584,6.626,2.77,0
0.5954,0.008023,0,0.5955,0.06623,6.669,2.77,0
0.5974,0.008377,0,0.5975,0.06653,6.708,2.77,0
0.599,0.008639,0,0.599,0.06672,6.737,2.77,0
0.5997,0.008759,0,0.5997,0.0668,6.75,2.77,0
0.5645,0.006482,0,0.5646,0.06492,6.545,2.78,0
0.5651,0.006589,0,0.5651,0.06508,6.559,2.78,0
0.5663,0.006822,0,0.5664,0.0654,6.587,2.78,0
0.5681,0.007144,0,0.5682,0.06579,6.626,2.78,0
0.5702,0.0075,0,0.5703,0.06618,6.669,2.78,0
0.5722,0.007829,0,0.5723,0.06648,6.708,2.78,0
0.5737,0.008071,0,0.5738,0.06667,6.737,2.78,0
0.5744,0.008182,0,0.5745,0.06675,6.75,2.78,0
0.5414,0.006079,0,0.5414,0.06489,6.545,2.79,0
0.5419,0.006178,0,0.542,0.06504,6.559,2.79,0
0.5432,0.006395,0,0.5432,0.06536,6.587,2.79,0
0.545,0.006694,0,0.545,0.06576,6.626,2.79,0
0.547,0.007025,0,0.5471,0.06614,6.669,2.79,0
0.549,0.00733,0,0.5491,0.06644,6.708,2.79,0
0.5505,0.007555,0,0.5506,0.06664,6.737,2.79,0
0.5513,0.007658,0,0.5513,0.06672,6.75,2.79,0
0.5244,0.005784,0,0.5244,0.06486,6.545,2.797,0
0.5249,0.005877,0,0.5249,0.06502,6.559,2.797,0
0.5262,0.006082,0,0.5262,0.06533,6.587,2.797,0
0.5279,0.006365,0,0.528,0.06573,6.626,2.797,0
0.53,0.006677,0,0.53,0.06612,6.669,2.797,0
0.532,0.006966,0,0.532,0.06642,6.708,2.797,0
0.5335,0.007178,0,0.5335,0.06661,6.737,2.797,0
0.5342,0.007276,0,0.5342,0.06669,6.75,2.797,0
0.5165,0.005649,0,0.5166,0.06485,6.545,2.8,0
0.5171,0.00574,0,0.5171,0.06501,6.559,2.8,0
0.5183,0.00594,0,0.5184,0.06532,6.587,2.8,0
0.5201,0.006215,0,0.5202,0.06572,6.626,2.8,0
0.5222,0.006519,0,0.5222,0.06611,6.669,2.8,0
0.5241,0.0068,0,0.5242,0.06641,6.708,2.8,0
0.5256,0.007007,0,0.5257,0.0666,6.737,2.8,0
0.5264,0.007102,0,0.5264,0.06668,6.75,2.8,0
0.5287,-0.004408,0,0.5287,0.005543,4.5,2.8,0
0.5281,-0.004364,0,0.5281,0.006035,4.513,2.8,0
0.5269,-0.004267,0,0.5269,0.007109,4.542,2.8,0
0.5253,-0.004132,0,0.5253,0.008573,4.581,2.8,0
0.5235,-0.003984,0,0.5235,0.01017,4.624,2.8,0
0.522,-0.003846,0,0.522,0.01163,4.663,2.8,0
0.5209,-0.003744,0,0.5209,0.01269,4.691,2.8,0
0.5204,-0.003697,0,0.5204,0.01318,4.705,2.8,0
0.5202,-0.00427,0,0.5202,0.005532,4.5,2.803,0
0.5196,-0.004227,0,0.5196,0.006024,4.513,2.803,0
0.5184,-0.004132,0,0.5184,0.007098,4.542,2.803,0
0.5168,-0.004002,0,0.5168,0.008562,4.581,2.803,0
0.5151,-0.003857,0,0.5151,0.01016,4.624,2.803,0
0.5136,-0.003723,0,0.5136,0.01162,4.663,2.803,0
0.5125,-0.003623,0,0.5125,0.01268,4.691,2.803,0
0.512,-0.003578,0,0.512,0.01317,4.705,2.803,0
0.5016,-0.003975,0,0.5016,0.005508,4.5,2.81,0
0.5011,-0.003934,0,0.5011,0.006,4.513,2.81,0
0.4999,-0.003845,0,0.4999,0.007074,4.542,2.81,0
0.4984,-0.003723,0,0.4984,0.008538,4.581,2.81,0
0.4967,-0.003586,0,0.4967,0.01014,4.624,2.81,0
0.4953,-0.00346,0,0.4953,0.01159,4.663,2.81,0
0.4942,-0.003367,0,0.4942,0.01266,4.691,2.81,0
0.4937,-0.003324,0,0.4938,0.01314,4.705,2.81,0
0.4763,-0.003588,0,0.4763,0.005476,4.5,2.82,0
0.4757,-0.003551,0,0.4757,0.005969,4.513,2.82,0
0.4746,-0.00347,0,0.4746,0.007043,4.542,2.82,0
0.4731,-0.003357,0,0.4732,0.008507,4.581,2.82,0
0.4716,-0.003232,0,0.4716,0.01011,4.624,2.82,0
0.4702,-0.003117,0,0.4702,0.01156,4.663,2.82,0
0.4692,-0.003031,0,0.4692,0.01262,4.691,2.82,0
0.4687,-0.002992,0,0.4688,0.01311,4.705,2.82,0
0.4484,-0.003186,0,0.4485,0.005443,4.5,2.83,0
0.448,-0.003153,0,0.448,0.005936,4.513,2.83,0
0.4469,-0.003079,0,0.4469,0.00701,4.542,2.83,0
0.4455,-0.002978,0,0.4455,0.008474,4.581,2.83,0
0.444,-0.002865,0,0.444,0.01007,4.624,2.83,0
0.4427,-0.002761,0,0.4427,0.01153,4.663,2.83,0
0.4418,-0.002684,0,0.4418,0.01259,4.691,2.83,0
0.4414,-0.002648,0,0.4414,0.01308,4.705,2.83,0
0.423,-0.002839,0,0.423,0.005414,4.5,2.84,0
0.4226,-0.002809,0,0.4226,0.005907,4.513,2.84,0
0.4216,-0.002742,0,0.4216,0.006981,4.542,2.84,0
0.4202,-0.00265,0,0.4203,0.008445,4.581,2.84,0
0.4188,-0.002549,0,0.4189,0.01004,4.624,2.84,0
0.4176,-0.002454,0,0.4176,0.0115,4.663,2.84,0
0.4167,-0.002385,0,0.4167,0.01256,4.691,2.84,0
0.4163,-0.002352,0,0.4163,0.01305,4.705,2.84,0
0.4044,-0.002597,0,0.4044,0.005394,4.5,2.847,0
0.404,-0.002569,0,0.404,0.005886,4.513,2.847,0
0.403,-0.002507,0,0.403,0.006961,4.542,2.847,0
0.4017,-0.002422,0,0.4017,0.008425,4.581,2.847,0
0.4004,-0.002328,0,0.4004,0.01002,4.624,2.847,0
0.3992,-0.002241,0,0.3992,0.01148,4.663,2.847,0
0.3984,-0.002177,0,0.3984,0.01254,4.691,2.847,0
0.398,-0.002147,0,0.398,0.01303,4.705,2.847,0
0.3959,-0.002489,0,0.3959,0.005385,4.5,2.85,0
0.3954,-0.002462,0,0.3954,0.005877,4.513,2.85,0
0.3945,-0.002403,0,0.3945,0.006952,4.542,2.85,0
0.3933,-0.002321,0,0.3933,0.008416,4.581,2.85,0
0.392,-0.002231,0,0.392,0.01002,4.624,2.85,0
0.3908,-0.002147,0,0.3908,0.01147,4.663,2.85,0
0.39,-0.002085,0,0.39,0.01254,4.691,2.85,0
0.3896,-0.002056,0,0.3896,0.01302,4.705,2.85,0
0.5204,-0.003697,0,0.5204,0.01318,4.705,2.8,0
0.5199,-0.003649,0,0.5199,0.01366,4.718,2.8,0
0.5189,-0.003545,0,0.5189,0.01472,4.746,2.8,0
0.5175,-0.003402,0,0.5175,0.01616,4.785,2.8,0
0.516,-0.003243,0,0.516,0.01773,4.828,2.8,0
0.5147,-0.003095,0,0.5147,0.01915,4.867,2.8,0
0.5138,-0.002986,0,0.5138,0.02019,4.896,2.8,0
0.5134,-0.002935,0,0.5134,0.02067,4.909,2.8,0
0.512,-0.003578,0,0.512,0.01317,4.705,2.803,0
0.5115,-0.003531,0,0.5116,0.01365,4.718,2.803,0
0.5105,-0.00343,0,0.5105,0.01471,4.746,2.803,0
0.5091,-0.003291,0,0.5091,0.01615,4.785,2.803,0
0.5077,-0.003136,0,0.5077,0.01772,4.828,2.803,0
0.5064,-0.002992,0,0.5064,0.01914,4.867,2.803,0
0.5055,-0.002886,0,0.5055,0.02018,4.896,2.803,0
0.5051,-0.002837,0,0.5051,0.02066,4.909,2.803,0
0.4937,-0.003324,0,0.4938,0.01314,4.705,2.81,0
0.4933,-0.003281,0,0.4933,0.01363,4.718,2.81,0
0.4923,-0.003185,0,0.4923,0.01468,4.746,2.81,0
0.491,-0.003054,0,0.491,0.01612,4.785,2.81,0
0.4896,-0.002908,0,0.4896,0.01769,4.828,2.81,0
0.4883,-0.002773,0,0.4884,0.01912,4.867,2.81,0
0.4875,-0.002673,0,0.4875,0.02016,4.896,2.81,0
0.4871,-0.002627,0,0.4871,0.02063,4.909,2.81,0
0.4687,-0.002992,0,0.4688,0.01311,4.705,2.82,0
0.4683,-0.002952,0,0.4683,0.0136,4.718,2.82,0
0.4674,-0.002865,0,0.4674,0.01465,4.746,2.82,0
0.4661,-0.002745,0,0.4661,0.01609,4.785,2.82,0
0.4648,-0.002612,0,0.4648,0.01766,4.828,2.82,0
0.4636,-0.002488,0,0.4636,0.01909,4.867,2.82,0
0.4628,-0.002397,0,0.4628,0.02013,4.896,2.82,0
0.4624,-0.002354,0,0.4625,0.0206,4.909,2.82,0
0.4414,-0.002648,0,0.4414,0.01308,4.705,2.83,0
0.4409,-0.002613,0,0.441,0.01356,4.718,2.83,0
0.4401,-0.002534,0,0.4401,0.01462,4.746,2.83,0
0.4389,-0.002426,0,0.4389,0.01606,4.785,2.83,0
0.4376,-0.002305,0,0.4376,0.01763,4.828,2.83,0
0.4366,-0.002194,0,0.4366,0.01906,4.867,2.83,0
0.4358,-0.002112,0,0.4358,0.0201,4.896,2.83,0
0.4354,-0.002074,0,0.4355,0.02057,4.909,2.83,0
0.4163,-0.002352,0,0.4163,0.01305,4.705,2.84,0
0.4159,-0.00232,0,0.4159,0.01354,4.718,2.84,0
0.4151,-0.002249,0,0.4151,0.01459,4.746,2.84,0
0.414,-0.002151,0,0.414,0.01603,4.785,2.84,0
0.4128,-0.002043,0,0.4128,0.0176,4.828,2.84,0
0.4118,-0.001942,0,0.4118,0.01903,4.867,2.84,0
0.4111,-0.001868,0,0.4111,0.02007,4.896,2.84,0
0.4108,-0.001833,0,0.4108,0.02054,4.909,2.84,0
0.398,-0.002147,0,0.398,0.01303,4.705,2.847,0
0.3976,-0.002117,0,0.3976,0.01352,4.718,2.847,0
0.3968,-0.002052,0,0.3968,0.01457,4.746,2.847,0
0.3958,-0.001961,0,0.3958,0.01601,4.785,2.847,0
0.3947,-0.001861,0,0.3947,0.01758,4.828,2.847,0
0.3937,-0.001768,0,0.3937,0.01901,4.867,2.847,0
0.393,-0.001699,0,0.393,0.02005,4.896,2.847,0
0.3927,-0.001667,0,0.3927,0.02052,4.909,2.847,0
0.3896,-0.002056,0,0.3896,0.01302,4.705,2.85,0
0.3892,-0.002027,0,0.3892,0.01351,4.718,2.85,0
0.3884,-0.001964,0,0.3885,0.01457,4.746,2.85,0
0.3874,-0.001877,0,0.3874,0.01601,4.785,2.85,0
0.3863,-0.00178,0,0.3863,0.01757,4.828,2.85,0
0.3854,-0.001691,0,0.3854,0.019,4.867,2.85,0
0.3847,-0.001625,0,0.3847,0.02004,4.896,2.85,0
0.3844,-0.001594,0,0.3844,0.02052,4.909,2.85,0
0.5134,-0.002935,0,0.5134,0.02067,4.909,2.8,0
0.513,-0.002885,0,0.513,0.02114,4.922,2.8,0
0.5121,-0.002773,0,0.5121,0.02217,4.951,2.8,0
0.511,-0.002619,0,0.511,0.02357,4.99,2.8,0
0.5098,-0.002449,0,0.5098,0.02509,5.033,2.8,0
0.5088,-0.00229,0,0.5088,0.02648,5.072,2.8,0
0.508,-0.002173,0,0.5081,0.02748,5.101,2.8,0
0.5077,-0.002119,0,0.5077,0.02794,5.114,2.8,0
0.5051,-0.002837,0,0.5051,0.02066,4.909,2.803,0
0.5047,-0.002787,0,0.5047,0.02113,4.922,2.803,0
0.5039,-0.002679,0,0.5039,0.02216,4.951,2.803,0
0.5028,-0.002529,0,0.5028,0.02356,4.99,2.803,0
0.5016,-0.002363,0,0.5016,0.02508,5.033,2.803,0
0.5006,-0.002209,0,0.5006,0.02646,5.072,2.803,0
0.4999,-0.002095,0,0.4999,0.02747,5.101,2.803,0
0.4996,-0.002043,0,0.4996,0.02793,5.114,2.803,0
0.4871,-0.002627,0,0.4871,0.02063,4.909,2.81,0
0.4867,-0.002581,0,0.4867,0.02111,4.922,2.81,0
0.4859,-0.002479,0,0.4859,0.02214,4.951,2.81,0
0.4848,-0.002338,0,0.4848,0.02354,4.99,2.81,0
0.4837,-0.002182,0,0.4837,0.02506,5.033,2.81,0
0.4827,-0.002037,0,0.4828,0.02644,5.072,2.81,0
0.4821,-0.00193,0,0.4821,0.02744,5.101,2.81,0
0.4818,-0.001881,0,0.4818,0.0279,5.114,2.81,0
0.4624,-0.002354,0,0.4625,0.0206,4.909,2.82,0
0.4621,-0.002312,0,0.4621,0.02108,4.922,2.82,0
0.4613,-0.002219,0,0.4613,0.02211,4.951,2.82,0
0.4603,-0.00209,0,0.4603,0.02351,4.99,2.82,0
0.4593,-0.001947,0,0.4593,0.02503,5.033,2.82,0
0.4584,-0.001815,0,0.4584,0.02641,5.072,2.82,0
0.4577,-0.001717,0,0.4577,0.02741,5.101,2.82,0
0.4574,-0.001672,0,0.4574,0.02787,5.114,2.82,0
0.4354,-0.002074,0,0.4355,0.02057,4.909,2.83,0
0.4351,-0.002035,0,0.4351,0.02104,4.922,2.83,0
0.4344,-0.001951,0,0.4344,0.02208,4.951,2.83,0
0.4334,-0.001836,0,0.4335,0.02348,4.99,2.83,0
0.4325,-0.001707,0,0.4325,0.025,5.033,2.83,0
0.4316,-0.001588,0,0.4316,0.02638,5.072,2.83,0
0.431,-0.001499,0,0.431,0.02738,5.101,2.83,0
0.4308,-0.001459,0,0.4308,0.02784,5.114,2.83,0
0.4108,-0.001833,0,0.4108,0.02054,4.909,2.84,0
0.4105,-0.001799,0,0.4105,0.02102,4.922,2.84,0
0.4098,-0.001723,0,0.4098,0.02205,4.951,2.84,0
0.4089,-0.001618,0,0.4089,0.02345,4.99,2.84,0
0.408,-0.001502,0,0.408,0.02497,5.033,2.84,0
0.4072,-0.001395,0,0.4072,0.02635,5.072,2.84,0
0.4067,-0.001315,0,0.4067,0.02736,5.101,2.84,0
0.4064,-0.001278,0,0.4064,0.02782,5.114,2.84,0
0.3927,-0.001667,0,0.3927,0.02052,4.909,2.847,0
0.3924,-0.001635,0,0.3924,0.021,4.922,2.847,0
0.3917,-0.001565,0,0.3918,0.02203,4.951,2.847,0
0.3909,-0.001469,0,0.3909,0.02343,4.99,2.847,0
0.39,-0.001361,0,0.3901,0.02495,5.033,2.847,0
0.3893,-0.001262,0,0.3893,0.02634,5.072,2.847,0
0.3888,-0.001188,0,0.3888,0.02734,5.101,2.847,0
0.3886,-0.001154,0,0.3886,0.0278,5.114,2.847,0
0.3844,-0.001594,0,0.3844,0.02052,4.909,2.85,0
0.3841,-0.001563,0,0.3841,0.02099,4.922,2.85,0
0.3835,-0.001496,0,0.3835,0.02202,4.951,2.85,0
0.3827,-0.001403,0,0.3827,0.02342,4.99,2.85,0
0.3818,-0.001299,0,0.3818,0.02495,5.033,2.85,0
0.3811,-0.001204,0,0.3811,0.02633,5.072,2.85,0
0.3806,-0.001133,0,0.3806,0.02733,5.101,2.85,0
0.3804,-0.0011,0,0.3804,0.02779,5.114,2.85,0
0.5077,-0.002119,0,0.5077,0.02794,5.114,2.8,0
0.5074,-0.002065,0,0.5074,0.02839,5.127,2.8,0
0.5068,-0.001945,0,0.5068,0.02939,5.155,2.8,0
0.5059,-0.00178,0,0.5059,0.03073,5.195,2.8,0
0.505,-0.001597,0,0.505,0.03219,5.237,2.8,0
0.5043,-0.001427,0,0.5043,0.03351,5.276,2.8,0
0.5038,-0.001301,0,0.5038,0.03447,5.305,2.8,0
0.5036,-0.001243,0,0.5036,0.03491,5.318,2.8,0
0.4996,-0.002043,0,0.4996,0.02793,5.114,2.803,0
0.4993,-0.00199,0,0.4993,0.02838,5.127,2.803,0
0.4986,-0.001873,0,0.4986,0.02938,5.155,2.803,0
0.4978,-0.001713,0,0.4978,0.03072,5.195,2.803,0
0.4969,-0.001535,0,0.4969,0.03218,5.237,2.803,0
0.4962,-0.001369,0,0.4962,0.0335,5.276,2.803,0
0.4957,-0.001247,0,0.4957,0.03446,5.305,2.803,0
0.4955,-0.00119,0,0.4955,0.0349,5.318,2.803,0
0.4818,-0.001881,0,0.4818,0.0279,5.114,2.81,0
0.4815,-0.001831,0,0.4815,0.02836,5.127,2.81,0
0.4809,-0.001722,0,0.4809,0.02935,5.155,2.81,0
0.4801,-0.001571,0,0.4801,0.0307,5.195,2.81,0
0.4792,-0.001403,0,0.4793,0.03216,5.237,2.81,0
0.4786,-0.001248,0,0.4786,0.03348,5.276,2.81,0
0.4781,-0.001133,0,0.4781,0.03444,5.305,2.81,0
0.4779,-0.00108,0,0.4779,0.03487,5.318,2.81,0
0.4574,-0.001672,0,0.4574,0.02787,5.114,2.82,0
0.4572,-0.001626,0,0.4572,0.02833,5.127,2.82,0
0.4566,-0.001527,0,0.4566,0.02932,5.155,2.82,0
0.4558,-0.001389,0,0.4558,0.03067,5.195,2.82,0
0.4551,-0.001235,0,0.4551,0.03213,5.237,2.82,0
0.4544,-0.001093,0,0.4544,0.03345,5.276,2.82,0
